,기상번호,시도코드,일시,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),최다풍향(16방위),평균 현지기압(hPa),SO2,CO,O3,NO2,PM10,PM25
8670,3620180925,36,20180925,16.733333333333334,9.333333333333334,23.7,1.5,53.33333333333334,1011.0666666666666,0.002364583,0.353125,0.021041667000000003,0.011635417,16.73958333,8.276595745
8671,3620180926,36,20180926,18.033333333333328,14.166666666666664,23.23333333333333,2.266666666666667,63.33333333333334,1011.2666666666668,0.00221875,0.332291667,0.022979167,0.010416667,14.95833333,6.95505618
8672,3620180927,36,20180927,17.733333333333334,11.266666666666666,24.266666666666666,1.5666666666666669,30.0,1010.4666666666667,0.002153846,0.34175824200000005,0.018021978,0.016384615,17.74725275,6.873563217999999
8673,3620180928,36,20180928,16.96666666666667,12.066666666666668,21.1,1.6333333333333335,83.33333333333333,1010.3,0.00184375,0.35104166700000006,0.014822917,0.01859375,20.27083333,7.77173913
8674,3620180929,36,20180929,19.1,12.666666666666664,25.86666666666667,1.5333333333333332,60.0,1005.7333333333332,0.00190625,0.359375,0.01853125,0.015354167,18.89583333,7.442105262999999
8675,3620180930,36,20180930,17.433333333333334,13.633333333333333,23.86666666666667,1.8333333333333333,286.6666666666667,998.4666666666667,0.002239583,0.332291667,0.0300625,0.008989583,20.80208333,8.193548387
8676,3620181001,36,20181001,14.699999999999998,11.366666666666667,18.83333333333333,1.9,256.6666666666667,1000.9333333333334,0.001791667,0.335416667,0.029177083,0.008229166999999999,15.11458333,5.922222222
8677,3620181002,36,20181002,15.0,9.5,21.233333333333334,1.1,326.6666666666667,1009.5333333333333,0.002375,0.46875,0.02109375,0.01734375,25.54166667,13.36170213
8678,3620181003,36,20181003,15.233333333333333,8.9,22.866666666666664,0.9333333333333332,256.6666666666667,1013.9333333333334,0.002104167,0.483333333,0.022791667,0.02090625,30.67708333,16.25
8679,3620181004,36,20181004,18.933333333333334,11.3,25.266666666666666,2.3666666666666667,90.0,1015.0,0.001895833,0.420833333,0.027791667000000003,0.015916667,26.78125,12.71578947
8680,3620181005,36,20181005,17.3,15.5,19.566666666666666,2.2,136.66666666666666,1008.7333333333336,0.00175,0.433333333,0.023822917000000002,0.01628125,12.22916667,4.206521738999999
8681,3620181006,36,20181006,17.966666666666665,16.033333333333335,21.433333333333334,3.0666666666666664,250.0,997.2999999999997,0.0018854170000000001,0.39375,0.036083332999999995,0.007666666999999999,9.885416667000001,3.7317073169999997
8682,3620181007,36,20181007,16.566666666666666,11.6,22.366666666666664,1.1666666666666667,296.6666666666667,1008.9333333333334,0.002302083,0.438541667,0.027166667000000002,0.009791666999999999,25.77083333,10.39784946
8683,3620181008,36,20181008,13.266666666666667,7.8,20.3,1.0,263.3333333333333,1011.5,0.002166667,0.45625,0.017270833,0.0186875,27.31578947,9.212765957
8684,3620181009,36,20181009,14.4,8.866666666666667,19.766666666666673,1.2666666666666668,190.0,1008.5,0.002239583,0.49375,0.011697917,0.021625,29.02105263,12.375
8685,3620181010,36,20181010,13.866666666666667,9.3,16.8,2.3,286.6666666666667,1009.4333333333334,0.002215054,0.39677419399999997,0.025290322999999997,0.011774193999999998,22.65591398,9.153846154
8686,3620181011,36,20181011,10.233333333333333,4.833333333333333,15.133333333333333,1.6,293.3333333333333,1014.8333333333335,0.002633803,0.349295775,0.015985915,0.013676056,19.75714286,8.154929577
8687,3620181012,36,20181012,10.2,4.2,17.099999999999998,0.9,250.0,1017.7999999999997,0.0026235290000000003,0.42470588200000003,0.015282353,0.021835293999999998,28.05333333,13.43902439
8688,3620181013,36,20181013,11.1,3.966666666666667,19.4,0.8666666666666666,266.6666666666667,1017.2,0.002416667,0.453125,0.015677083,0.025197917,30.72916667,15.05263158
8689,3620181014,36,20181014,12.633333333333333,5.966666666666666,19.433333333333334,0.9666666666666668,240.0,1014.6,0.0025,0.446875,0.0245,0.020427083000000002,33.33333333,17.79569892
8690,3620181015,36,20181015,13.866666666666667,7.7333333333333325,20.966666666666665,0.8333333333333334,250.0,1012.2999999999997,0.003364583,0.613541667,0.025416667,0.029447917,55.8125,28.14583333
8691,3620181016,36,20181016,12.833333333333336,9.666666666666666,18.4,0.8000000000000002,150.0,1008.7999999999997,0.002489583,0.7375,0.014135416999999999,0.032791667000000004,62.42708333,33.27083333
8692,3620181017,36,20181017,11.833333333333336,6.933333333333334,18.966666666666665,1.1,250.0,1008.1333333333333,0.003135417,0.525,0.01546875,0.0260625,35.84375,16.8172043
8693,3620181018,36,20181018,10.7,4.3,17.333333333333332,1.5666666666666669,130.0,1011.6666666666665,0.002373626,0.428571429,0.016428571,0.020703297,24.37362637,10.16049383
8694,3620181019,36,20181019,11.733333333333334,6.2666666666666675,18.366666666666667,1.2,163.33333333333334,1016.7333333333332,0.0024375,0.41458333299999994,0.01415625,0.023010417000000002,23.60416667,9.514285714
8695,3620181020,36,20181020,11.633333333333333,4.966666666666666,20.633333333333333,0.8000000000000002,206.66666666666663,1017.4666666666667,0.002510417,0.521875,0.01203125,0.027489582999999998,33.71875,16.06944444
8696,3620181021,36,20181021,11.566666666666668,4.366666666666666,20.733333333333334,0.8333333333333334,250.0,1015.3666666666667,0.00259375,0.5791666670000001,0.0195625,0.028125,42.73958333,22.76388889
8697,3620181022,36,20181022,12.7,7.0,20.233333333333334,0.7000000000000001,243.33333333333331,1012.1666666666665,0.00275,0.59375,0.013354167,0.035291667,51.86458333,27.2875
8698,3620181023,36,20181023,11.233333333333334,6.966666666666666,18.566666666666666,0.9666666666666668,183.33333333333331,1009.9333333333334,0.002635417,0.61875,0.010135416999999999,0.030479167,45.01041667,23.0
8699,3620181024,36,20181024,11.633333333333333,6.8,18.5,0.8666666666666667,320.0,1012.8666666666667,0.00293617,0.556382979,0.012968085,0.026648936,39.73404255,18.02105263
8700,3620181025,36,20181025,12.0,5.266666666666667,21.33333333333333,0.8000000000000002,256.6666666666667,1012.3333333333335,0.002395833,0.5458333329999999,0.0101875,0.031666667,44.19791667,20.67368421
8701,3620181026,36,20181026,11.333333333333336,9.2,13.266666666666666,1.1333333333333335,226.66666666666663,1004.9666666666666,0.002358696,0.531521739,0.008923913,0.030956522,35.81521739,17.38202247
8702,3620181027,36,20181027,9.6,6.3,13.233333333333334,2.2,300.0,1007.2666666666668,0.002013889,0.351388889,0.027180556,0.008333333,24.58333333,6.014285714
8703,3620181028,36,20181028,9.8,5.4,16.033333333333335,1.7333333333333334,216.66666666666663,1002.7666666666664,0.002125,0.45138888899999996,0.023513889,0.012305556,21.05555556,8.930555556
8704,3620181029,36,20181029,8.933333333333332,5.666666666666668,13.766666666666666,1.3666666666666665,290.0,1006.4333333333334,0.002463415,0.495121951,0.017158536999999998,0.014804878,18.09722222,7.728571429
8705,3620181030,36,20181030,6.433333333333333,1.0000000000000002,12.0,1.3666666666666665,310.0,1013.5,0.002895833,0.559375,0.013270833000000001,0.0175,26.67058824,10.65060241
8706,3620181031,36,20181031,7.5,3.0,13.3,1.3333333333333333,316.6666666666667,1015.2333333333332,0.00303125,0.5770833329999999,0.013489583000000001,0.02059375,27.08333333,12.45744681
8707,3620181101,36,20181101,7.033333333333334,0.4,15.366666666666667,1.0,316.6666666666667,1018.2000000000003,0.00303125,0.675,0.010229166999999999,0.025916667,33.0,15.35789474
8708,3620181102,36,20181102,8.733333333333334,1.2,18.366666666666664,0.8666666666666667,256.6666666666667,1019.6333333333333,0.002958333,0.753125,0.010072916999999999,0.0335625,45.04166667,20.48958333
8709,3620181103,36,20181103,9.533333333333333,2.4,19.0,0.8000000000000002,183.33333333333331,1017.3333333333335,0.003263158,0.747916667,0.0129375,0.037125,51.17708333,25.98958333
8710,3620181104,36,20181104,9.966666666666667,2.733333333333333,19.133333333333336,0.8666666666666667,203.33333333333331,1014.3666666666667,0.0029375,0.779166667,0.016385417,0.031958333,49.74736842,27.41052632
8711,3620181105,36,20181105,10.066666666666668,3.3666666666666667,18.03333333333333,0.8000000000000002,196.66666666666663,1015.1,0.0033085109999999997,0.839361702,0.01012766,0.037074468,59.19354839,29.64516129
8712,3620181106,36,20181106,11.3,4.866666666666667,19.03333333333333,0.7000000000000001,293.3333333333333,1016.8666666666667,0.0030602409999999996,0.855421687,0.008301205,0.038927711000000004,69.78313253,35.47560976
8713,3620181107,36,20181107,12.333333333333336,10.333333333333334,13.866666666666667,0.6666666666666666,150.0,1016.1,0.0032911390000000002,0.9632911390000001,0.0017341770000000002,0.041468354,91.9625,53.77922078
8714,3620181108,36,20181108,13.766666666666666,12.166666666666664,16.400000000000002,1.8666666666666665,136.66666666666666,1005.4,0.0026707320000000003,0.612195122,0.009780488,0.026731707,28.8,17.36708861
8715,3620181109,36,20181109,11.7,7.566666666666667,15.566666666666668,2.0666666666666664,263.3333333333333,1010.2666666666664,0.00302381,0.553571429,0.02522619,0.020154762,39.28125,21.58888889
8716,3620181110,36,20181110,10.9,5.966666666666666,17.999999999999996,1.0333333333333334,256.6666666666667,1016.1666666666665,0.0033229170000000003,0.6020833329999999,0.01909375,0.024364583,50.83333333,28.54166667
8717,3620181111,36,20181111,8.6,4.6000000000000005,11.633333333333335,0.7666666666666666,316.6666666666667,1013.9,0.002833333,0.807291667,0.00821875,0.026739582999999997,60.91666667,33.46875
8718,3620181112,36,20181112,8.266666666666667,3.5,14.333333333333336,1.0666666666666669,316.6666666666667,1011.3666666666667,0.00328125,0.515625,0.011677083000000001,0.033322917,41.27083333,20.30208333
8719,3620181113,36,20181113,7.833333333333332,2.3666666666666667,15.199999999999998,0.8333333333333334,306.6666666666667,1011.6,0.0035208329999999997,0.6125,0.011083333,0.031489583,46.05208333,24.01052632
8720,3620181114,36,20181114,8.366666666666667,2.6333333333333333,16.1,0.7000000000000001,256.6666666666667,1014.9,0.003145833,0.60625,0.010947917,0.032708333,47.02105263,24.27368421
8721,3620181115,36,20181115,8.499999999999998,2.3666666666666667,16.233333333333334,0.6333333333333333,240.0,1016.3333333333335,0.003284091,0.6125,0.009909091,0.034272727,48.59770115,26.21176471
8722,3620181116,36,20181116,9.333333333333334,5.0,14.9,1.0,320.0,1013.6666666666665,0.003927083,0.665625,0.014958333,0.03140625,57.85057471,34.03614458
8723,3620181117,36,20181117,6.166666666666668,1.2,12.133333333333333,1.1,326.6666666666667,1015.0333333333333,0.00375,0.56875,0.014927083,0.025385417,37.55555556,21.09859155
8724,3620181118,36,20181118,5.3,-0.2666666666666666,11.166666666666664,0.7000000000000001,310.0,1013.4666666666667,0.00384375,0.684375,0.01003125,0.025520833,39.719512200000004,22.08536585
8725,3620181119,36,20181119,7.7666666666666675,2.1,13.5,0.9666666666666668,286.6666666666667,1014.2999999999997,0.0041875,0.736458333,0.016510417,0.026135417,51.80208333,28.61458333
8726,3620181120,36,20181120,5.666666666666668,-0.5,13.266666666666666,0.8333333333333334,186.66666666666663,1017.0666666666666,0.0037291670000000002,0.5697916670000001,0.014291667,0.03259375,54.96875,24.29166667
8727,3620181121,36,20181121,3.8666666666666663,1.0666666666666669,8.200000000000001,1.1666666666666667,243.33333333333331,1015.9666666666667,0.00334375,0.629166667,0.010552083,0.030645832999999997,47.21875,25.30208333
8728,3620181122,36,20181122,3.0666666666666664,-1.7666666666666666,8.166666666666666,1.2666666666666666,310.0,1017.6666666666665,0.0032916670000000003,0.5302083329999999,0.015427083000000001,0.021739583,26.17708333,11.92631579
8729,3620181123,36,20181123,1.7000000000000002,-3.1333333333333333,7.8,1.0333333333333334,266.6666666666667,1020.2333333333332,0.0033125,0.56875,0.01246875,0.028020833,32.03529412,15.34146341
8730,3620181124,36,20181124,3.733333333333333,-0.7333333333333334,6.2666666666666675,1.1333333333333335,173.33333333333337,1015.5666666666666,0.0032604170000000003,0.59375,0.008854167,0.028916667000000004,34.18390805,23.43421053
8731,3620181125,36,20181125,6.400000000000001,2.833333333333333,11.433333333333335,0.8000000000000002,236.66666666666663,1016.2666666666668,0.00309375,0.740625,0.011489583000000001,0.026083332999999997,57.6875,44.83333333
8732,3620181126,36,20181126,5.233333333333333,-0.26666666666666666,13.866666666666667,0.7999999999999999,256.6666666666667,1016.4666666666667,0.003208333,0.884375,0.006416666999999999,0.030583332999999997,63.73958333,44.0617284
8733,3620181127,36,20181127,7.133333333333333,-0.5333333333333333,14.0,0.7999999999999999,213.33333333333331,1014.6666666666665,0.0033440859999999996,0.782795699,0.009849462,0.030623656000000003,75.46739129999999,49.25301205
8734,3620181128,36,20181128,5.133333333333334,0.7666666666666667,10.6,1.0666666666666669,203.33333333333331,1016.2666666666668,0.00346875,0.39270833299999997,0.01,0.032802082999999996,166.97916669999998,37.48958333
8735,3620181129,36,20181129,4.266666666666667,-1.4666666666666668,9.5,0.7666666666666666,310.0,1017.9333333333334,0.004072917,0.558333333,0.003635417,0.044489583,115.26041670000001,40.25
8736,3620181130,36,20181130,4.066666666666666,-0.8666666666666666,10.166666666666666,0.8666666666666667,303.3333333333333,1018.5,0.004572917,0.6,0.008895833,0.040510417,96.375,39.51041667
8737,3620181201,36,20181201,4.4,-0.2666666666666666,11.433333333333332,0.7333333333333334,250.0,1018.9,0.00384375,0.59375,0.007197917,0.035895832999999995,78.25,40.22916667
8738,3620181202,36,20181202,7.3,-0.20000000000000004,14.7,0.8000000000000002,83.33333333333333,1015.2333333333332,0.003635417,0.691666667,0.006489583,0.033625,92.07291667,54.14583333
8739,3620181203,36,20181203,11.833333333333336,8.1,14.233333333333334,0.7999999999999999,180.0,1008.4,0.003177083,0.691666667,0.0035625,0.032770833,60.30208333,33.16666667
8740,3620181204,36,20181204,8.9,2.733333333333333,13.633333333333333,1.9,293.3333333333333,1010.7333333333332,0.003032258,0.48817204299999994,0.018666666999999998,0.016978495,42.61111111,18.49425287
8741,3620181205,36,20181205,1.366666666666667,-2.433333333333333,4.533333333333332,1.4666666666666666,316.6666666666667,1018.1666666666665,0.002854167,0.270833333,0.013989583,0.023020832999999997,38.47916667,15.14583333
8742,3620181206,36,20181206,2.7,0.033333333333333326,6.033333333333334,1.4333333333333336,310.0,1014.9,0.003208333,0.384375,0.012385417,0.0281875,39.6875,20.81914894
8743,3620181207,36,20181207,-4.533333333333334,-7.433333333333333,2.0666666666666664,3.0333333333333337,320.0,1023.3666666666667,0.0031145829999999998,0.292708333,0.026739582999999997,0.008541667,27.15625,10.41052632
8744,3620181208,36,20181208,-6.633333333333333,-10.2,-2.8666666666666667,1.5666666666666669,293.3333333333333,1024.9666666666667,0.00340625,0.38541666700000005,0.019083333,0.0145625,27.1875,12.62105263
8745,3620181209,36,20181209,-6.166666666666668,-11.333333333333336,-1.1333333333333333,1.3333333333333333,280.0,1027.6666666666667,0.00328125,0.384375,0.022041667,0.014479167,27.92708333,13.37894737
8746,3620181210,36,20181210,-3.2,-9.666666666666666,4.0,1.0666666666666669,156.66666666666666,1025.4666666666667,0.00325,0.54375,0.007822916999999999,0.032208333,45.875,25.07368421
8747,3620181211,36,20181211,-1.3666666666666665,-3.8,0.3666666666666667,0.7666666666666666,60.0,1019.9333333333334,0.0037638890000000003,0.654166667,0.0027916670000000003,0.035694444,56.02777778,36.9375
8748,3620181212,36,20181212,-1.4333333333333336,-5.066666666666666,3.1333333333333333,1.3,300.0,1021.0333333333333,0.00428169,0.581690141,0.012492958,0.025746479,42.72058824,26.64583333
8749,3620181213,36,20181213,-1.5666666666666669,-6.599999999999999,4.5,1.6666666666666667,310.0,1021.1666666666665,0.003416667,0.5375,0.013947916999999999,0.020958333,40.17708333,25.44791667
8750,3620181214,36,20181214,-3.8,-8.200000000000001,1.6,1.1666666666666667,246.66666666666663,1026.5,0.00378022,0.501098901,0.011340659,0.02356044,38.41758242,20.04395604
8751,3620181215,36,20181215,-3.333333333333333,-9.666666666666666,3.766666666666667,0.8333333333333334,250.0,1023.6666666666665,0.003197917,0.614583333,0.005364583000000001,0.034072917,58.16666667,37.04166667
8752,3620181216,36,20181216,-0.1333333333333334,-4.466666666666667,4.6000000000000005,0.8333333333333334,190.0,1012.7333333333332,0.003395833,0.66875,0.0053125,0.03415625,56.64583333,41.88297872
8753,3620181217,36,20181217,2.8666666666666667,-0.7666666666666667,7.366666666666667,1.5333333333333332,293.3333333333333,1010.2666666666668,0.003427083,0.5458333329999999,0.014427083,0.0205,60.44791667,37.30208333
8754,3620181218,36,20181218,2.0,-3.0,8.4,0.9333333333333336,243.33333333333331,1012.6666666666665,0.0029375,0.615625,0.007125,0.02690625,50.80208333,28.9375
8755,3620181219,36,20181219,5.033333333333333,0.06666666666666672,11.566666666666668,0.9333333333333332,223.33333333333331,1012.6333333333333,0.003875,0.70625,0.012635417,0.029770832999999997,77.1875,41.86458333
