,일시,기상번호,시도코드,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),최다풍향(16방위),평균 현지기압(hPa),일 최심신적설(cm),일강수량(mm),강수 계속시간(hr),PM10,PM25,PM10등급,PM25등급
109,20160419,3684866301.352941,36.64705882352941,12.731607608078198,7.782229633111988,19.027455877455875,2.1316619654854945,247.1610448375154,1012.1210403322167,0.0,0.003167420814479637,0.0,43.07167641823529,23.026520807647064,2.0,2.0
110,20160420,3684866302.352941,36.64705882352941,14.094386299974538,7.954232825997531,20.029170339464457,1.9425625355037126,174.99376114081994,1008.6998077412782,0.0,0.8789494818906584,1.7265837104072397,52.08484962705882,28.38607480058824,2.0,2.0
111,20160421,3684866303.352941,36.64705882352941,14.014621750798222,11.1387514446338,17.375906348553407,2.158941352764882,161.56384791678911,995.8295733678087,0.0,26.589272492213667,6.258354909796087,27.058960128823532,17.274672503529413,1.2941176470588236,1.7647058823529411
112,20160422,3684866304.352941,36.64705882352941,16.52972458913635,11.40498383968972,23.421506532683,2.383870247399659,239.68754774637125,999.1536083524319,0.0,0.0,0.029411764705882353,60.57883346529411,35.58757800058823,2.0588235294117645,2.0
113,20160423,3684866305.352941,36.64705882352941,15.109100409394527,11.18585179526356,20.391815831227596,1.6455567961450315,239.41455603220302,1002.6916117216118,0.0,0.13088235294117648,0.08426470588235295,173.7383392982353,53.535596115294126,3.764705882352941,2.6470588235294117
114,20160424,3684866306.352941,36.64705882352941,14.876807604160545,8.170550038197097,22.265920452096925,1.9108060566884095,181.9684237331296,1004.8229175726237,0.0,0.0,0.0,151.72294794117647,35.3768618464706,3.5294117647058822,2.0588235294117645
115,20160425,3684866307.352941,36.64705882352941,16.38539254862784,8.501180094415387,24.719877671348257,1.6123822256175195,195.25627313862609,1007.1068755754048,0.0,0.0,0.0,91.24501931705882,28.846944546470592,2.8823529411764706,2.0
116,20160426,3684866308.352941,36.64705882352941,17.692995925642983,9.650065130947484,26.068490235254934,2.139832716303305,119.8604336839631,1004.786986934634,0.0,1.705506748153807,0.7294652406417113,77.21154386235295,30.28499755705882,2.3529411764705883,2.0
117,20160427,3684866309.352941,36.64705882352941,12.986686842569195,11.271802902979374,16.282490842490837,3.2097915809680515,107.06403400521047,998.524636637872,0.0,21.710182856359324,8.488964858670741,35.179919466470594,15.341531922235292,1.588235294117647,1.6470588235294117
118,20160428,3684866310.352941,36.64705882352941,13.840992634816164,10.002520126931891,19.135724765430645,2.0755072378601787,180.96360502242857,997.6729882862235,0.0,2.5073083778966136,3.009940157881334,37.86489999058823,16.500870795294112,1.7647058823529411,1.588235294117647
119,20160429,3684866311.352941,36.64705882352941,14.644547903077315,8.962309259368082,21.01914056531703,2.1011948835478247,220.04980313803844,1002.2628861334742,0.0,0.04495798319327731,0.04755656108597285,53.28009485882353,25.073074487058822,2.0,2.0
120,20160430,3684866312.352941,36.64705882352941,16.3705500381971,9.293463693169576,23.05534054181113,2.8343959961607017,224.6567843920785,1002.3321270885976,0.0,0.005138978668390434,0.01332579185520362,63.202857521176476,30.985250134117646,2.1176470588235294,2.0
121,20160501,3684866383.352941,36.64705882352941,18.329533016003605,11.22391618185736,25.62909766703885,2.4702308475837884,216.0367671544142,1004.0302963702964,0.0,0.0,0.0,46.562850765294115,23.407852054117647,2.0,2.0
122,20160502,3684866384.352941,36.64705882352941,19.278985230455817,12.898686999275235,26.027363225010284,2.754912930207048,162.8520205284911,1002.3351698301699,0.0,8.472146970676382,2.886679594914889,41.17315981176471,21.235596810588238,2.0,2.0
123,20160503,3684866385.352941,36.64705882352941,15.110878435290203,11.730752678693854,19.355179918121095,5.246564220093631,231.22423654776594,987.9020628391216,0.0,29.265521537286247,7.585627911304382,23.243606461176473,11.01131049317647,1.1176470588235294,1.0588235294117647
124,20160504,3684866386.352941,36.64705882352941,17.141410060527708,11.851565297447648,22.513366731307908,5.1185059058588465,262.6815145638675,995.5090853264383,0.0,0.0803038138332256,0.06484162895927602,55.692448321176464,15.968617125235292,2.0588235294117645,1.411764705882353
125,20160505,3684866387.352941,36.64705882352941,18.413220700867754,10.034921940804294,25.93546835517424,2.2837935593817953,181.8737243149008,1003.5871329650741,0.0,2.0665641221523576,0.583433419521655,47.81515341294117,20.589340380588233,2.0,1.8823529411764706
126,20160506,3684866388.352941,36.64705882352941,17.969663669663674,14.187666745019685,22.092859591389004,2.4716926211043857,200.57912675559731,997.2059058588471,0.0,2.9047786527198296,1.7757203091026617,36.095466434705884,17.978363534705885,1.7647058823529411,1.7647058823529411
127,20160507,3684866389.352941,36.64705882352941,17.14486728957317,11.773755754049871,23.282633640868934,2.5122904546433955,265.30723198370254,1003.6402857926388,0.0,0.0,0.0,135.2756920470588,31.191154865882353,3.2941176470588234,2.0
128,20160508,3684866390.352941,36.64705882352941,17.92561418973184,10.347882019940844,25.00170094611272,1.7756104679634088,170.67539323421676,1005.9384837711308,0.0,0.18760504201680672,0.18355042016806722,70.2914155847059,21.63365207882353,2.235294117647059,2.0
129,20160509,3684866391.352941,36.64705882352941,18.246431313784253,14.104288260758848,23.32378258995906,1.361598695422225,195.77886819063292,1000.4913354292767,0.0,0.16327985739750447,1.3524789915966389,62.78815413294117,25.16433438529412,2.0,2.0
130,20160510,3684866392.352941,36.64705882352941,14.043151750210573,12.268223051458344,17.274039783745668,2.041725529372588,180.00128303069482,995.826332686921,0.0,20.533114336643752,8.283316879199232,32.59118415588235,18.823130508235295,1.7647058823529411,1.8235294117647058
131,20160511,3684866393.352941,36.64705882352941,15.887995435936613,11.596728173786998,21.79042800336918,1.8733888660359248,230.2100350629762,999.51908160467,0.0,0.920750034279446,0.7383811188811191,25.893108932352938,13.818166918823529,1.1764705882352942,1.2941176470588236
132,20160512,3684866394.352941,36.64705882352941,17.899365340541816,11.374919100507338,24.564155354449472,2.3931839728898545,215.84915084915087,1003.2286103112574,0.0,0.0,0.0,32.928216407647064,18.516317622941173,1.7058823529411764,1.9411764705882353
133,20160513,3684866395.352941,36.64705882352941,16.82152974476504,12.495004799122444,22.36397053926466,2.2079834871011346,221.79792756263345,1009.6755168361051,0.0,0.04399071516718575,0.2181826408885232,37.36032395823528,21.22061827647059,1.9411764705882353,2.0
134,20160514,3684866396.352941,36.64705882352941,17.851986542868893,11.846929932812285,24.092380266792027,2.35694844371315,134.02447552447552,1011.5136024759554,0.0,0.0,0.0,34.00972100294118,17.725268706470587,1.6470588235294117,1.6470588235294117
135,20160515,3684866397.352941,36.64705882352941,18.32875085698615,12.25252365281777,24.257257056668823,2.972756850992145,187.23289455642396,1000.597578989638,0.0,12.701328867211219,3.026336555601262,32.1139159082353,18.47401731882353,1.8235294117647058,2.0
136,20160516,3684866398.352941,36.64705882352941,15.347597892303774,10.160897533838712,21.367331100272278,3.121269123033829,251.55629664453195,1000.1889140271494,0.0,6.36299161622691,3.148893841452665,31.278833801764705,16.299283028235294,1.5294117647058822,1.5294117647058822
137,20160517,3684866399.352941,36.64705882352941,18.044957395545637,9.35795116648058,26.24086932675168,1.6721806624747801,234.00024485318602,1005.6387064895888,0.0,0.0,0.0,51.51497130411764,28.26197661941177,2.0,2.0
138,20160518,3684866400.352941,36.64705882352941,20.55560635442988,12.010189516365989,28.917764392470275,1.4318751836398895,205.86533074768369,1007.7268550077373,0.0,0.0,0.0,55.52572388882352,32.782255703529415,2.0,2.0
139,20160519,3684866401.352941,36.64705882352941,20.948604140957084,13.4140637793579,28.889020489314607,1.523991498697381,147.64177978883862,1007.5815342500636,0.0,0.0,0.0,49.75608556588235,29.662023895294116,2.0,2.0
140,20160520,3684866402.352941,36.64705882352941,20.760956984192276,13.242280562574683,28.31642759201583,1.767726391255803,133.85545826722299,1007.5625937787702,0.0,0.0,0.0,49.640196391764704,30.40703467764706,2.0,2.0
141,20160521,3684866403.352941,36.64705882352941,20.931504573857517,13.95946435917024,27.928517854694324,1.9782760376878021,118.8505220269926,1008.0456695265519,0.0,0.0,0.0,43.158569237647065,26.792818971764707,2.0,2.0
142,20160522,3684866404.352941,36.64705882352941,20.91636931695755,13.672552839317547,28.17480676186559,1.9415640242110834,126.15981077745785,1006.4177506806918,0.0,0.0058823529411764705,0.025441176470588234,48.42259295411765,33.02104163176471,2.0,2.0
143,20160523,3684866405.352941,36.64705882352941,21.110076590076595,13.832154120389413,27.86836810248575,1.8052853029323614,174.10403322168028,1002.9261416034943,0.0,0.32232277526395176,0.19549773755656108,54.96058165882353,35.48328861117648,2.0,2.0
144,20160524,3684866406.352941,36.64705882352941,17.980252982311804,15.293088578088577,21.243655462184876,2.325727311903783,222.6816125051419,997.3599920667567,0.0,21.228302775655717,4.633457356369122,29.423447322941175,19.587918559411765,1.5294117647058822,1.8823529411764706
145,20160525,3684866407.352941,36.64705882352941,19.31474780121838,13.806639536933654,25.153714129008247,1.8438247047070575,229.77752639517345,999.8804558186913,0.0,0.0,0.0,61.53857080705884,41.21420507117647,2.1176470588235294,2.176470588235294
146,20160526,3684866408.352941,36.64705882352941,20.429544377191434,15.558043035395974,25.510446710152593,1.5497832559597264,260.2292217586335,1000.0136228477405,0.0,0.05496983408748114,0.18808549293843413,85.82905204647058,60.36347418235294,2.7058823529411766,2.9411764705882355
147,20160527,3684866409.352941,36.64705882352941,21.562027090556505,17.18773931950403,27.28823637147167,1.5506831403890229,189.65720553955848,1001.1935488041371,0.0,0.4572956455309396,0.5285644257703082,81.29939372294118,53.736846514117644,2.4705882352941178,2.7058823529411766
148,20160528,3684866410.352941,36.64705882352941,20.89558833323539,16.739596775773247,26.666074024015206,1.5747278211984095,239.6102622867329,997.976665001665,0.0,0.8882416603004839,0.8723039215686273,68.48865449529411,42.09439474294118,2.0588235294117645,2.235294117647059
149,20160529,3684866411.352941,36.64705882352941,20.21256087050205,16.18556502321208,26.05258525787937,1.6734217743041273,265.49625864331745,994.6803288867995,0.0,0.9732098293863,0.7540418894830659,61.548893344117644,37.511945871176465,2.0588235294117645,2.0
150,20160530,3684866412.352941,36.64705882352941,21.43290219584337,15.076269710681473,28.243626667450197,2.029736342089283,244.84259857789263,996.7943698458405,0.0,0.0,0.0,72.27427037705881,44.34836494058824,2.2941176470588234,2.235294117647059
151,20160531,3684866413.352941,36.64705882352941,21.745988913047736,15.94666167166167,27.946294783647723,1.9731551781551782,248.01442674972094,997.3794922724333,0.0,0.0,0.00044117647058823526,69.28523720647058,42.68930828,2.0588235294117645,2.0
152,20160601,3684866483.352941,36.64705882352941,21.1733261836203,16.41029852500441,26.385809092867913,2.3432976827094474,107.30976866270984,997.6935946406537,0.0,0.0,0.01647058823529412,47.979873624117644,26.154047374705875,2.0,1.9411764705882353
153,20160602,3684866484.352941,36.64705882352941,20.67742463418934,14.232583886701534,27.035894399717932,1.8832758418052535,179.24483359777477,1000.575150241915,0.0,0.0022624434389140274,0.0,38.43079609,20.526898850823528,1.7058823529411764,1.6470588235294117
154,20160603,3684866485.352941,36.64705882352941,21.712048931460696,15.255449158684447,27.974155452390747,1.8160493428140487,202.66888013946837,1000.7766297428066,0.0,0.0027149321266968333,0.0026470588235294116,44.89082997705882,25.274665600588236,2.0,1.9411764705882353
155,20160604,3684866486.352941,36.64705882352941,19.3495173453997,16.353211690270513,23.054807153630687,1.6089053103758986,201.45458463105518,998.9523042643632,0.0,4.346036120742003,3.541654952890247,44.303858682941176,26.275846281117648,1.8235294117647058,1.9411764705882353
156,20160605,3684866487.352941,36.64705882352941,21.260793324322737,15.319853871618577,27.24781091457562,2.268391902215432,144.99990205872558,1000.8443089263678,0.0,0.012184873949579832,0.06602941176470589,36.44396362941176,21.737462857,1.5294117647058822,1.6470588235294117
157,20160606,3684866488.352941,36.64705882352941,19.81942684766214,17.434548196901137,22.758491802315334,1.9607601222307105,135.59925368748898,1002.8469838984544,0.0,1.0184867093690624,2.7368434604611074,26.915030088823528,16.145316585117648,1.3529411764705883,1.588235294117647
158,20160607,3684866489.352941,36.64705882352941,21.164243011890076,18.040004309416073,25.788415799886394,1.3601097921686156,212.35204991087343,1000.4642817966349,0.0,0.426749035278447,0.9062739613327848,36.35204108470588,22.78762649117647,1.8235294117647058,1.9411764705882353
159,20160608,3684866490.352941,36.64705882352941,21.116354527825116,18.184745156803984,25.16583827936769,1.4112330806448454,222.04863763687294,999.7317941862059,0.0,1.4748922645981468,0.4142296918767507,44.21170698294118,29.15615664823529,2.0,2.0
160,20160609,3684866491.352941,36.64705882352941,22.277331589978647,17.667642161759805,28.10377455877456,1.589479050361403,181.61154531742767,1001.0371752757046,0.0,0.02699849170437406,0.04602941176470588,49.65153233352941,32.27166188235294,2.0,2.0
161,20160610,3684866492.352941,36.64705882352941,23.10656529744765,18.173249397661163,28.89840512428747,1.808665452194864,179.7097706215353,1002.0266873322755,0.0,0.0,0.0,53.10418817764705,34.93226456470588,2.0,2.0588235294117645
162,20160611,3684866493.352941,36.64705882352941,23.692505925447104,19.676652759005698,28.2366359131065,1.8783771130829958,185.26181661475778,1000.3537258819612,0.0,1.2789564357211418,0.6258332451861862,45.61385774,29.58578858411764,2.0,2.0
163,20160612,3684866494.352941,36.64705882352941,23.04554817731288,20.617630702630702,26.084050263462025,1.3478364772482416,193.63204442616205,995.774304714893,0.0,1.9276909365144657,1.2740575502928444,33.411261035882355,21.788514887058824,1.7058823529411764,2.0
164,20160613,3684866495.352941,36.64705882352941,22.636589391001152,19.37897171455995,27.69026845703316,1.8937584964055552,223.19676402029341,992.3803114532527,0.0,0.12983780924957397,0.09634776987718165,44.71223733,28.10648832941176,1.8235294117647058,2.0
165,20160614,3684866496.352941,36.64705882352941,22.313783863195628,18.48173777203189,27.57822050498521,1.8817582417582417,188.81682043446747,993.6051230142407,0.0,0.2704912734324499,0.35747948130301066,46.10676790882354,29.333682294117647,2.0,2.0
166,20160615,3684866497.352941,36.64705882352941,21.665326242385063,18.84784049284049,24.97614503143915,2.4404520969226855,178.02975455916635,991.597829915183,0.0,5.6040519284636945,2.863139203933321,36.397753797058826,22.755426426470585,1.9411764705882353,2.0
167,20160616,3684866498.352941,36.64705882352941,21.98071036806331,19.246511331805454,25.753901196842378,2.457430804489628,263.68356153650274,990.3402204658084,0.0,1.4888133435192261,1.0977085561497328,30.68453663588235,18.22331814647059,1.5294117647058822,1.8823529411764706
168,20160617,3684866499.352941,36.64705882352941,23.05283461636403,17.629201876554816,29.057504260445437,2.161679105208517,227.7689957101722,998.4129109126167,0.0,0.0004901960784313725,0.0,43.50119448588235,27.685731234705887,2.0,2.0
169,20160618,3684866500.352941,36.64705882352941,23.63123317858612,18.243918140682847,29.239230181583125,2.0533763295528003,214.15627509745158,1001.4178647822766,0.0,0.90875350140056,0.4567296918767508,50.98328415470589,34.57351425294117,2.0,2.0
170,20160619,3684866501.352941,36.64705882352941,24.082018275841804,20.11319611760788,29.33958198664081,1.9567263129027832,235.34969932028753,998.1229927915222,0.0,1.699969638204932,1.0347275273745862,37.70897363294118,24.986872118823527,1.7058823529411764,2.0
171,20160620,3684866502.352941,36.64705882352941,23.451276762453233,19.244996474114117,28.41852911794089,1.7271904566022214,171.2831188419424,996.5895147009854,0.0,6.031497326203208,1.851887827858416,46.2885342817647,30.951272425294118,2.0,2.0
172,20160621,3684866503.352941,36.64705882352941,23.858115903704142,20.162415329768265,28.400580693815993,1.6545843372313962,177.42470274823216,997.3868397288987,0.0,0.8069977081741787,1.0742530998413349,46.33147588941176,30.18792524905882,1.8823529411764706,1.9411764705882353
173,20160622,3684866504.352941,36.64705882352941,23.10595238095238,20.862715911539443,26.783340091281268,1.92977933830875,125.2543534896476,995.6416368925193,0.0,10.654929384341148,3.3020847387906205,43.92380692588235,29.228209301176474,1.8235294117647058,1.9411764705882353
174,20160623,3684866505.352941,36.64705882352941,24.361688017864495,20.01095198918728,29.464127441186264,1.759781688899336,183.49279152220328,996.1875900570019,0.0,0.14102035219682277,0.42443164678458795,35.60155726470588,21.86755066823529,1.7058823529411764,1.7647058823529411
175,20160624,3684866506.352941,36.64705882352941,22.103410511057575,19.977303578774166,25.252553133141365,2.276591643650467,232.06232982703574,989.9806469021175,0.0,30.01544896280191,6.277832559597265,32.38408279764706,20.187932144882353,1.588235294117647,1.7647058823529411
176,20160625,3684866507.352941,36.64705882352941,22.620692640692635,19.073349591584886,26.978062427768315,2.9815821433468486,248.91614268084857,994.260112828348,0.0,0.003102779573367809,0.0,30.946158335882355,16.08049490535294,1.4705882352941178,1.588235294117647
177,20160626,3684866508.352941,36.64705882352941,23.341935809288746,17.93381540028599,29.2638341070694,2.157169693052046,248.65543280249162,999.2881056198702,0.0,0.0,0.0,35.503304480588234,21.49182819411764,1.7058823529411764,1.8823529411764706
178,20160627,3684866509.352941,36.64705882352941,22.0644469256234,18.006193708252535,26.765750230161995,1.3947234138410611,172.08804920569625,1000.0711395467275,0.0,1.6616848837437075,0.9374293353705119,42.271057742352944,27.04010561235294,1.8823529411764706,2.0588235294117645
179,20160628,3684866510.352941,36.64705882352941,22.565014789132437,18.026686450804096,27.438630878924997,1.6196296840414488,158.6671759612936,1001.0527535209889,0.0,1.4829959256429843,0.21691176470588236,43.830745915882346,29.35109839294117,1.9411764705882353,1.9411764705882353
180,20160629,3684866511.352941,36.64705882352941,23.00665746018687,19.58636118783178,26.795008912655973,1.715116941881648,183.763863587393,1001.0627690936516,0.0,3.0313368004544476,0.8296417308182013,32.39172108823529,20.702959021235294,1.588235294117647,1.8823529411764706
181,20160630,3684866512.352941,36.64705882352941,24.392294862000742,21.169933595815948,28.649188164776394,2.1682500832500833,208.61489490901255,1000.5912287712289,0.0,0.6910304401480872,0.7653786409668764,27.429342489411766,16.352537145411763,1.4705882352941178,1.5294117647058822
182,20160701,3684866583.352941,36.64705882352941,24.135636520342405,22.23313245577951,27.21036159918513,2.8285502732561554,177.57609057609056,996.416455505279,0.0,54.68684540949246,6.134832393097101,19.370521868235294,10.318469543529412,1.0,1.0588235294117647
183,20160702,3684866584.352941,36.64705882352941,23.639534974829097,21.533476033770146,26.849810581575284,2.6042678889737716,234.48931460696167,995.5032259896967,0.0,20.38348308554191,4.15008371040724,15.942375076764707,7.95387913082353,1.0,1.0
184,20160703,3684866585.352941,36.64705882352941,22.42331305948953,20.14132426397132,25.235640340052104,1.3456400462282818,174.67191631897515,999.666330238389,0.0,19.47118313059489,3.821322540204893,27.81947970352941,16.96004077488235,1.1764705882352942,1.5294117647058822
185,20160704,3684866586.352941,36.64705882352941,22.308034318622557,20.313413057530706,24.713739495798322,2.0816171083818147,145.21807604160546,1000.206497913851,0.0,57.87191142191142,8.562015817515817,20.77851736352941,12.245690625529411,1.1176470588235294,1.3529411764705883
186,20160705,3684866587.352941,36.64705882352941,24.81832187420423,21.49989647607295,28.43113122171946,3.0475119978061156,182.4680123797771,1001.5109646236117,0.0,32.96915652974476,4.318890178449003,17.25140315382353,8.820343441882354,1.0588235294117647,1.1176470588235294
187,20160706,3684866588.352941,36.64705882352941,23.922488002193887,21.319978354978353,28.02954966602026,1.936252864782277,196.21693992282226,1004.4109235862178,0.0,21.525507531684003,3.6583742923742926,18.501858829411763,9.290590504647058,1.0,1.0
188,20160707,3684866589.352941,36.64705882352941,24.427849307555192,20.84832540009011,29.271815243579947,1.4127356956768722,189.421392333157,1004.426324557795,0.0,0.9205918591212707,0.831357524828113,29.676578141176467,16.968309419999997,1.5294117647058822,1.6470588235294117
189,20160708,3684866590.352941,36.64705882352941,25.656790464437524,21.182596129360835,31.2319402166461,1.459293451646393,158.90042310630545,999.878283285342,0.0,0.4768118156353451,0.2627419149477973,34.90190222411765,20.124257118235295,1.588235294117647,1.7647058823529411
190,20160709,3684866591.352941,36.64705882352941,26.22022232669292,21.606984681984677,31.772499951029364,1.4500401559225091,168.0767957532664,996.3985393038334,0.0,0.008403361344537815,0.029411764705882353,36.13737276470588,21.553350703588233,1.7058823529411764,1.8823529411764706
191,20160710,3684866592.352941,36.64705882352941,26.14896985367573,21.95209163385634,31.03679066032008,1.299762296527002,225.4098744392862,994.8461075199311,0.0,0.2871848739495798,0.1411764705882353,36.001889981764705,22.765085912352944,1.8235294117647058,1.9411764705882353
192,20160711,3684866593.352941,36.64705882352941,25.805399698340878,22.68967072143543,30.334149771796834,1.3417088793559386,166.68525592055005,994.4637962037962,0.0,4.09823911382735,1.584590644649468,40.11778516705883,26.27787308235294,1.8823529411764706,1.9411764705882353
193,20160712,3684866594.352941,36.64705882352941,24.854973164090815,22.442171749818808,28.0868242541772,1.516781160016454,224.42369395310573,992.4670211161388,0.0,11.175877651760004,3.0937161465984993,27.34674344058823,16.986014917176472,1.411764705882353,1.4705882352941178
194,20160713,3684866595.352941,36.64705882352941,25.79777467630409,22.352394957983194,29.8912355291767,1.6439760239760242,255.5713600125365,991.1451342774873,0.0,0.9244830659536541,0.49978609625668446,33.55679138588235,20.979641524705883,1.7647058823529411,1.8235294117647058
195,20160714,3684866596.352941,36.64705882352941,25.349934183463596,21.894696969696973,30.276976063152535,1.9471072065189712,223.40643670055437,992.0919226851579,0.0,1.1570437405731526,0.21873009343597583,29.50043875823529,17.651620604705883,1.411764705882353,1.7647058823529411
196,20160715,3684866597.352941,36.64705882352941,24.6758401402519,21.176490176490177,28.847615129968073,2.3000269338504635,127.9338210808799,994.2899471117119,0.0,1.0424948580830935,0.9753285048285051,22.239867455882354,10.899132909000002,1.0,1.0588235294117647
197,20160716,3684866598.352941,36.64705882352941,21.939788348905996,20.551728173787,24.06664492370375,2.676920432508668,137.57344616168143,991.6053668880139,0.0,27.159833695716056,7.318911882235412,17.732042462529414,9.241714274235292,1.0,1.0
198,20160717,3684866599.352941,36.64705882352941,23.364821746880573,20.71395173453997,26.827253334900405,1.8510858749094041,225.32380364733305,997.3911688311688,0.0,0.9198554386789681,1.2434046541693602,20.9866897657647,11.882501822411765,1.2352941176470589,1.2941176470588236
199,20160718,3684866600.352941,36.64705882352941,23.998594836536014,20.317598479951414,28.6440878729114,1.384906270200388,177.0675011263247,1000.2471758633523,0.0,0.0932579185520362,0.07276987718164188,27.09541139529412,15.537702937411764,1.2352941176470589,1.3529411764705883
200,20160719,3684866601.352941,36.64705882352941,25.338611290670116,20.7920944741533,30.346497620027034,1.7339588842530016,115.63380736910149,1001.4681342187224,0.0,0.07780748663101604,0.08118538324420677,35.72653868588235,21.567970824117644,1.7647058823529411,1.8823529411764706
201,20160720,3684866602.352941,36.64705882352941,25.755967170084812,22.095778437249027,30.20473311002723,2.4071928071928075,109.13183874948581,1002.4187657440598,0.0,0.04389140271493213,0.13088235294117645,32.613059969999995,19.652022836529415,1.4705882352941178,1.6470588235294117
202,20160721,3684866603.352941,36.64705882352941,25.564588940471292,21.916520440343966,30.098051654228122,2.340109106579695,117.06111535523301,1001.8446753246756,0.0,0.0,0.00980392156862745,26.532352827647053,14.855923723705882,1.2941176470588236,1.588235294117647
203,20160722,3684866604.352941,36.64705882352941,26.241819846819844,22.2801829543006,30.977910324969148,2.325514681397034,127.08630585101176,1000.5309110497348,0.0,0.0,0.0,29.67448150647059,17.462089567058822,1.5294117647058822,1.588235294117647
204,20160723,3684866605.352941,36.64705882352941,26.891121525533293,22.85401853048912,31.44664609899904,1.9269325772266948,163.1255215372862,999.8216516816516,0.0,0.6267269984917043,0.3844555052790347,31.675115189411766,18.51507736588235,1.5294117647058822,1.7058823529411764
205,20160724,3684866606.352941,36.64705882352941,27.63197606315254,24.23295234177587,31.91304283951343,1.805025856496445,222.5247889365536,1000.7742240112827,0.0,6.797633542927662,0.6447722473604827,30.496291621764712,18.77165284529412,1.4705882352941178,1.7647058823529411
206,20160725,3684866607.352941,36.64705882352941,27.661950990186284,25.076824352118464,31.753263697087224,1.673207282913166,209.8698850169438,1000.9227317780259,0.0,5.983990323402088,0.5592329239388064,31.710053393529414,19.88210559882353,1.588235294117647,1.7647058823529411
207,20160726,3684866608.352941,36.64705882352941,28.1505121349239,24.40722933928816,32.50546678811384,2.073102583690819,215.43759181994477,998.0410752972517,0.0,0.292296918767507,0.11725490196078428,29.029911478235295,16.98046841511765,1.4705882352941178,1.6470588235294117
208,20160727,3684866609.352941,36.64705882352941,28.041987620222912,25.068095238095243,31.700651603298667,2.6561755891167653,204.03534700593522,995.6517192611309,0.0,1.3489386104091987,0.6627423556835322,27.49442259588235,15.226445425705883,1.2941176470588236,1.4705882352941178
209,20160728,3684866610.352941,36.64705882352941,28.368525592055004,25.367261366084897,32.229872284578164,2.5654241836594776,207.6310062486533,996.7120123993653,0.0,0.58871687136393,0.34080973928032743,41.34977510058824,26.363936990588236,2.0,2.0
210,20160729,3684866611.352941,36.64705882352941,27.80531948443713,24.40098078392196,31.797369885016945,1.897990342990343,193.4738202973497,999.3884528216881,0.0,8.999738105032222,1.1529364361129064,40.6023146,26.349480041176466,2.0,2.0
211,20160730,3684866612.352941,36.64705882352941,28.43796771855595,25.392871246400652,32.98348200818789,1.6523038725979902,205.86720142602493,1001.3453057726588,0.0,3.296461675579322,0.8309937513466925,33.36480163999999,21.04544862882353,1.6470588235294117,1.8823529411764706
212,20160731,3684866613.352941,36.64705882352941,28.27750386868034,24.77272237566355,33.34342490842491,1.4610693228340288,252.89822922175858,1001.4574367789073,0.0,6.710142210730446,0.5568067226890756,32.63795168176471,21.429665213529415,1.7647058823529411,1.8823529411764706
213,20160801,3684866683.352941,36.64705882352941,27.587689859160445,24.093661142778796,32.70987561458149,1.377187028657617,218.51925525454936,1000.3031257957728,0.0,2.3209060547295843,0.4729363283775048,32.75241933411764,21.430664459999996,1.588235294117647,1.9411764705882353
214,20160802,3684866684.352941,36.64705882352941,26.568284166813577,23.759207557148738,30.857202699261528,1.2370882059117354,178.30711445417327,999.1890025660614,0.0,4.678169967287615,1.5594400305576772,32.1278315582353,19.910111144705883,1.588235294117647,1.8823529411764706
215,20160803,3684866685.352941,36.64705882352941,26.889257115433594,23.246061389590803,31.968362911598206,1.2649294822824233,130.42015827309945,999.4367803764861,0.0,2.171142778789838,0.5319917827270768,29.033829959411765,16.76397855176471,1.411764705882353,1.7647058823529411
216,20160804,3684866686.352941,36.64705882352941,28.022375369728312,23.79584533113945,33.1211991929639,1.6224683159977276,114.53740377269789,999.8318322853617,0.0,1.896689584924879,0.06608288770053476,32.94669274,20.00833149947059,1.7058823529411764,1.8235294117647058
217,20160805,3684866687.352941,36.64705882352941,28.524477091535918,23.98436142289083,33.80777095453567,1.5136254921549035,144.023065170124,1000.0629679144384,0.0,0.37849503437738735,0.022736185383244206,36.02760984764706,22.33427219117647,1.6470588235294117,1.8823529411764706
218,20160806,3684866688.352941,36.64705882352941,28.627035023799728,24.182527570468746,33.94110458169282,1.412753325106266,190.4869933987581,998.4921043662221,0.0,0.47739750445632795,0.10824064171122995,40.431961554705886,26.03285328352942,1.8823529411764706,2.0
219,20160807,3684866689.352941,36.64705882352941,28.524661514955632,24.465296272355097,33.89650986268634,1.497994848288966,220.546708193767,997.4091492820907,0.0,3.992356662944899,0.5134745646510352,35.28748483882353,23.312166831176466,1.9411764705882353,1.9411764705882353
220,20160808,3684866690.352941,36.64705882352941,28.441878513643218,24.328295723883958,34.204463379757506,1.521694188164776,211.2734912146677,997.528078392196,0.0,3.5764253393665153,0.20448502477914243,39.27704087,25.19907806647059,1.8823529411764706,1.9411764705882353
221,20160809,3684866691.352941,36.64705882352941,27.873894243011893,24.444668468786116,32.72154619889914,1.7923303167420817,121.30129674247318,998.763644786586,0.0,2.1087567334626156,0.48278280542986424,34.72086612411765,20.972356908235295,1.7647058823529411,1.7058823529411764
222,20160810,3684866692.352941,36.64705882352941,28.595652386828856,24.37375477463713,33.70528138528139,1.4973453017570666,203.13477698771817,1000.0003235000295,0.0,0.0,0.0,40.713168527058826,25.012904104705882,2.0,1.8823529411764706
